id,new,title,description,summary,keywords,platforms,copying-policy,sha
fdimples,,FDIMPLES,Installer et enlever des paquets facilement,Programme d'installation de FreeDOS - Logiciel d'Çdition de la liste de mes paquets|FDIMPLES est l'Çditeur de liste de paquets pour le mode avancÇ du programme d'installation de FreeDOS (FDI). Il peut Çgalement fonctionner en tant que programme autonome pour fournir une interface plus conviviale Ö l'utilitaire de gestion de paquets en ligne de commande FDINST.,"dos 16 bits, asm, pascal",DOS,"Licence publique gÇnÇrale GNU, version 2",2e821e1ac9810e376145724ac0611bf4a691913036c1b081e7f2250c416c5613
fdisk,,Fdisk,Outil de partitionnement Fixed disk,"Outil pour crÇer, effacer et afficher les partitions du disque dur.","fdisk, formater, disque dur, partition, fat16, fat32, partition, mbr","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",2b94b779337e1c80a060223aac0989cc9cd5ad960b11f004b85bb8587624889c
fdisrc,,FDI Sources,Les fichiers source du programme d'installation de FreeDOS (FDI).,,dos batch,DOS,"Licence publique gÇnÇrale GNU, version 1 ou ultÇrieure",9b452be7f7f012667f086e70b3b3fcb926d6fcf72cc6e4622b602cf250b56969
fdnet,,FDNet,Paquet de prise en charge du rÇseau basique,Fournit la prise en charge basique du rÇseau pour FreeDOS sur certaines plate-formes matÇrielles/virtuelles supportÇes. FDNet est originellement fondÇ sur le fichier batch CONNECT MetaDOS de Rugxulo.,dos batch rÇseau,DOS,"DiffÇrentes licences libres, cf. fichier LICENSE",6857f6ad1a330d9798649546f361876de5acb9d87a3102f3f53c4b42c8405cfc
fdnpkg,,FDNPKG,Gestionnaire de paquets compatible rÇseau,,"fdnpkg, mise Ö jour, paquets",DOS,Licence MIT,c4ed62da1f2a3977371a27b150d8b5fe06e8cb53f8756aa13ec12199affd2352
fdshell,,FDSHELL,Interface utilisateur graphique DOSSHELL,ImplÇmentation de l'interface utilisateur graphique DOSSHELL pour FreeDOS,DOSSHELL interface graphique FreeDOS DOS,,"Licence publique gÇnÇrale GNU, version 2",76bc04a5193a620777822da1355c470bd9ee34628e9bd3efa238901ff1c20f44
fdshield,,FDSHIELD,Bloqueur d'action contre les malware et avertisseur,"Un bloqueur d'action contre les malware et un avertisseur, aide Ö rÇduire l'activitÇ des virus sur votre DOS","freedos, vsafe, virus, bouclier",DOS,"Licence publique gÇnÇrale GNU, version 2",bab03f2f55fdf77f99ccb9dfc9e3cfdde75ed9b4c7d77047c4849100e1e69eab
fdtui,,FreeDOS TUI Shell,Shell d'interface utilisateur en mode texte pour FreeDOS.,,"freedos, shell",dos,"Licence publique gÇnÇrale GNU, versions 2 et 3",50782b6c39d901680afa897c99dbedbf6b53549aa0094836391aa3bc2402493e
fdxms,,fdxms,Pilote XMS de remplacement pour les systämes '386 ou supÇrieurs,Pilote XMS de remplacement pour les systämes '386 ou supÇrieurs,"freedos, xms, himem",dos (ASM),"Licence publique gÇnÇrale GNU, version 2",afb076daea109562567c05124c60a77e8b1cddd9893929cc2e36ea371754f396
fdxms286,,fdxms286,Pilote XMS de remplacement pour les systämes '286 ou supÇrieurs.,Pilote XMS de remplacement pour les systämes '286 ou supÇrieurs.,"freedos, xms, himem",dos (ASM),"Licence publique gÇnÇrale GNU, version 2",5bac26a246505be0a101e2bc654b7402b29917efe524f22178a23b7306e8a52d
fed,,FED,Un Çditeur de texte avec coloration syntaxique et plus encore,,"texte, Çditeur",DOS,"Licence publique gÇnÇrale GNU, version 2",c52bd7aa675916add649e89b76d7cf4f9d9360b8fb36b734e17bcba117034db8
find,,find,Rechercher des fichiers contenant une chaåne,Afficher toutes les lignes d'un ou plusieurs fichiers contenant une chaåne donnÇe. Recherche inversÇe et insensible Ö la casse Çgalement possibles.,"freedos, find, grep","DOS ( par exemple Borland C, Turbo C), comprend sa propre version de la bibliothäque KITTEN","Licence publique gÇnÇrale GNU, version 2",ea5230748b409619dd77adeb3021a9c66fc2a82b382d5a4d50d1daed743a08d0
finddisk,,FindDisk,Utilitaire pour localiser un disque par Çtiquette,Petit utilitaire pour localiser un disque par l'Çtiquette,"Freedos, disque",,Domaine public,c8cebe8f43e72875fdc243eb97b3dca0ecde0bc5c92789b9f2e7bade7ff7665d
flashrom,,Flashrom,Outil de sauvegarde/mise Ö jour du micrologiciel EEPROM et BIOS,Outil universel de sauvegarde/mise Ö jour du micrologiciel EEPROM et BIOS,flashrom flash bios firmware uefi efi,DOS,"Licence publique gÇnÇrale GNU, version 2",b1b272ec8ab104a570638d9e2f97ead4f859c55e249b1a144678c017a62d4436
flpybird,,Floppy Bird,Faire voler un oiseau Ö travers les obstacles en appuyant sur la touche espace de votre clavier.,,"jeux, action",DOS,Licence MIT,ff3f04dbe4fddaa7dd3bd9edab0ac2d9e277449695119dc6ee04b5a91fe66422
fmines,,FancyMines,Jeu de type mines avec des thämes,Un jeu de type mines avec de jolis thämes graphiques.,mines,DOS,"Licence publique gÇnÇrale GNU, version 3",7336d959059c9d47289add842d0142b7e605a774b2f158df364c60062501e571
format,,Format,Programme de formatage de disques,Programme de formatage de disques qui crÇÇ des systämes de fichiers FAT et formate Ö bas niveau les disquettes,"freedos, formater, fat12, fat16, fat32, disquette, disque dur, mirroir, unformat",DOS,GNU GPL,4bc19613003fe7a277d284495d750abb9643f9cc521a053613a978027b82530b
foxcalc,,FoxCalc,Calculatrice supportant la TUI et souris,Calculatrice avec prise en charge d'une TUI et de la souris.,"calc, FoxCalc, calculatrice, FreeDOS, Fox",DOS (FreeBASIC v0.18.3),"Licence publique gÇnÇrale GNU, version 2",b69b38fca1f5f8492599155000c8c430ca59f5e30d0062b3a9d38584977a7d84
foxtype,,FoxType,Visionneur de fichiers texte supportant l'UTF-8,Visionneur de fichiers texte avancÇ prenant en charge l'UTF-8,"texte, visionneur, UTF-8, UTF8, Unicode, DOS",dos,"Licence publique gÇnÇrale GNU, version 2",edf173fbacb5bd692053af837be8947a67788c0ad1c181bf7637b5ff09d210f3
fpc,,FreePascal,Compilateur Pascal supportant les dialectes Turbo et Delphi. (Certaines parties nÇcessitent le support LFN),Un compilateur Pascal auto-hÇbergÇ 32/64 bits prenant en charge les dialectes Turbo et Delphi. (Certaines parties nÇcessitent la prise en charge LFN),"pascal, programmation, compilateur","DOS (Go32v2), FreeBSD, Linux, Mac OS X, OS/2, Haiku, Win32, Win64, WinCE","Licence publique gÇnÇrale GNU, version 2",4e3a797c237ad1b7ced9eeae8b19204a2e6f44819233134dc3130f14d5f43078
freecom,,FreeCom,Le shell de commande de FreeDOS,,freecom freedos command shell,dos dosemu,"Licence publique gÇnÇrale GNU, version 2 (GPL)",9df16839f352a1833adf0242383e2d246fbbe3273ade99f892c2c88083125adb
freedoom,,FreeDoom,Portage du code source de Doom dÇrivÇ de MBF et Boom,SMMU est un portage du code source de Doom dÇrivÇ de MBF et Boom. Cette version est empaquetÇe avec FreeDoom Phase 1 avec 4 chapitres contenants chacun 9 niveaux et la Phase 2 qui consiste en un grand chapitre de 32 niveaux.,"doom, boom, freedoom","DOS, Win32, GNU/Linux","Logiciel libre, cf. les licences",5d654254b37ab1af5155e54677ff0a2aa8526861a281edbe577d8fd48cb3ce52
freemacs,,freemacs,êditeur similaire Ö emacs pour DOS,êditeur similaire Ö emacs pour DOS (comme GNU Emacs),"Çditer, Çditeur, Unicode","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 1",dcff0fdde77d8bf784e9fcdeb593989cdf79cbad13efa5e711a935054133c89e
frotz,,Frotz,InterprÇteur pour les jeux Infocom et d'autres jeux Z-machine.,,,"DOS, Unix, Windows, Windows CE, PalmOS, Game Boy Advance","Licence publique gÇnÇrale GNU, version 2",c7c82f66197c247c1f6cec48d96ce9f6684f5dee02b958c44aa295aeb908b808
gcdrom,,GCDROM,Pilote de CD/DVD-ROM IDE natif SATA,"Pilote de CD/DVD-ROM IDE natif SATA pour DOS (alias Æ pilote ODD DOS Ø) prend en charge tous les contrìleurs IDE natifs SATA, tels que Intel ICH6/ICH7/ICH8, Jmicron 363/368, Nvidia CK804 MCP55/MCP51, etc.","CD-ROM pilote, SATA, driver","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",917792c9ff4e3d4c3fbdd169c9875dcacb89f4fa9de780342b1410be9982f996
gifsicle,,gifsicle,Manipuler les images et animations GIF,Permet de manipuler les images et animations GIF de diverses faáons.,"gif,Çditeur",DOS,"Licence publique gÇnÇrale GNU, version 2",d5c9438e427e51799aa12b64743a9c2cafbee7a5273ae882221e2c349036650b
gnubc,,GNU bc,Langage de traitement numÇrique de prÇcision arbitraire,bc est un langage de traitement numÇrique de prÇcision arbitraire. La syntaxe est similaire Ö C mais diffäre dans de nombreux domaines importants. Il supporte l'exÇcution interactive des instructions. bc est un utilitaire inclus dans le projet de norme POSIX P1003.2/D11.,"calculatrice, bc, gnubc",DOS,"Licence publique gÇnÇrale GNU, version 2",7c4b93115e95db3f725505b2741271db38f9e1b22ac4d51b87e603b74ef034e4
gnuchcp,,GNU chcp,Modifie la police bitmap EGA/VGA en mode texte.,LOADFONT (GNUCHCP) modifie la police bitmap EGA/VGA sur l'Çcran en mode texte.,loadfont gnuchcp bitmap police ega vga Çcran,DOS,"Licence publique gÇnÇrale GNU, version 2",5ecbda6138abcfd436a4cc04647e7dadda87b8e267b96907966b15eeb0815045
gnuchess,,GNU Chess,GNU Chess est un programme d'Çchecs public,GNU Chess est un programme d'Çchecs public. NÇcessite NANSI.SYS pour s'afficher correctement.,"Çchecs,gnuchess",DOS,"Licence publique gÇnÇrale GNU, version 2",7601eaa5dfd9714906a17e9b7a5ca8657470456a9cbff1360d0f82202a4aaa63
gnufonts,,GNU chcp fonts,Polices bitmap EGA/VGA pour les modes texte,Polices bitmap EGA/VGA brutes pour les modes texte.,loadfont gnuchcp bitmap police ega vga Çcran,DOS,"Licence publique gÇnÇrale GNU, version 2",1491a7f66bdf4c6da078d521870e4e9732231d5082d85e41810e04c0ce10ce37
gnused,,GNU sed,GNU sed est l'Çditeur de flux POSIX,GNU sed est l'implÇmentation GNU de l'Çditeur de flux POSIX `sed'.,sed,"DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 3",a0a8647058884a4415bbb32f5ed9be971d86a7707c8211fc77de7e17ad5bca11
gopherus,,Gopherus,Navigateur gopher en mode console,"Gopherus est un client gopher libre, multiplate-forme en mode console disponible pour DOS, GNU/Linux et Windows. Il fournit une interface textuelle classique pour l'espace gopher.","gopher, rÇseau, net",DOS,Licence BSD simplifiÇe (Ö 2 clauses),8394b24d74bdfed95c3e64c74971fb0e86230e7bf6da6a5bb89cce02a114e616
grafx2,,grafx2,Un Çditeur de graphiques,Un programme de dessin en bitmap spÇcialisÇ dans les graphiques avec 256 couleurs avec un grand nombre d'outils et d'effets.,freedos grafx2,DOS,"GNU General Public License, version 2.0",04896ced9659b3fcbeb7646b68f5af29f437f7447d88642e68bdafe2cd722aab
graphics,,GRAPHICS,Permet Ö Impr Çcran d'imprimer les Çcrans graphiques,"Permet Ö Impr Çcran d'imprimer les Çcrans graphiques. (CGA/EGA/VGA/MCGA, sur PostScript, ESC/P Epson 8/24 aiguilles et les imprimantes HP PCL)",Impr Çcran graphiques imprimante pilote dos,"DOS (Microsoft Visual C++ en mode C, Borland C++), FreeDOS, OpenWatcom, GNU/Linux (gcc),",Licence publique gÇnÇrale GNU,b8d9d65b4a133197fed69b7f0a35a8f0ecabf2831fcea751a335e6b72c199f64
grep,,GNU grep,grep recherche dans les fichiers (ou dans l'entrÇe standard) les lignes correspondant Ö un modäle donnÇ. Le modäle peut àtre une expression rÇguliäre ou une chaåne littÇrale.,,"grep,modäle",DOS,"Licence publique gÇnÇrale GNU, version 2",647500e87b3a7874daedefb77c2375aaced831c83edae3114fc380f617e45bdf
gzip,,GZIP,Programme de compression GZip,"Compresse des fichiers uniques, comme compresser un fichier tar en un fichier tgz. (versions 8086 et 386)","gzip, zip, unzip, gestionnaire d'archives, compresseur","DOS, FreeDOS, OS/2, Mac et bien d'autres","Licence publique gÇnÇrale GNU, version 2",150e8c025603b1a29f80879ea8d81d594ff8394e2d2fa3fcd2ec68d14c592597
hangman,,hangman,Jeu de pendu en plusieurs langues,Jeu de pendu en plusieurs langues.,pendu,DOS,"Licence publique gÇnÇrale GNU, version 2",3ef2ed71775fa5c5bb58a918c328edc34e8b216a4cf5fe5c4482b6b66372b1fd
head,,HEAD,Affiche une partie d'un fichier,Affiche uine partie d'un fichier en commenáant par le dÇbut.,head,"DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",ad282289a64e27a9ef4972772b6cadef98c2daae084af85a9a92421336be9c92
hexcomp,,hexcomp,Compare de faáon graphique les fichiers binaires,Compare de faáon graphique les fichiers binaires.,"hex,comparer",DOS,"Licence publique gÇnÇrale GNU, version 3",82c863567497c938c96c7d18c738f0d0647c32a473c53716d7a30110c8cff6d3
himemsx,,HIMEMSX,Fork de HimemX supportant plus de 4 Go de mÇmoire,HimemSX est un fork de HimemX. Sa fonction principale est qu'il est capable de gÇrer plus de 4 Go de mÇmoire.,"mÇmoire Çtendue, himem, himemsx, gestionnaire de mÇmoire, super Çtendu, XMS","DOS, FreeDOS","Licence publique gÇnÇrale, licence artistique et domaine public",6842f64f571fb120f80828c7772a8877f3d39ce6bd5a6a63bc9bfe34beaa3b81
himemx,,HIMEMX,HimemX est un gestionnaire de mÇmoire dÇrivÇ de FreeDOS Himem,HimemX est un gestionnaire de mÇmoire dÇrivÇ de FreeDOS Himem.,"XMS, himem, gestionnaire de mÇmoire","DOS, FreeDOS","Licence publique gÇnÇrale, licence artistique et domaine public",237089f145fe0ceba9d834779bded7b75d3c1ee46a301dcb5d8c8a2359086564
hip,,Hide In Picture (HIP),Programme de stÇganographie qui cache des fichiers dans des images,Hide In Picture est un programme de stÇganographie qui cache des fichiers dans des images.,StÇganographie,DOS,"Licence publique gÇnÇrale GNU, version 2",6485f8d8bf1c4e8096a01171c52c08ed6a14ede5ad20f691c254a899bcddb8ca
hiram,,HiRAM,Extenseur mÇmoire haute (UMB),"Extenseur mÇmoire haute (Upper Memory, UMB) pour processeurs 80286, 80386, 80486","UMB,mÇmoire,gestionnaire",DOS,Licence BSD modifiÇe (Ö 2 clauses),fa4fdb328e6b2f5177881fc9217bc0fe28a403744229734782ce8d408a5446b8
htget,,HTGET,TÇlÇcharger des fichiers Ö partir de serveurs HTTP,HTGET est un gestionnaire de fichiers qui rÇcupÇrera des fichiers Ö partir de serveurs HTTP.,"freedos, htget","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",8d7eccbb7e002c49d4d329bd061c1c3805b244f1919178fb1c53e74bd9fff77c
htmlhelp,,Aide FreeDOS (HTML),Les fichiers d'aide de FreeDOS au format HTML,Les fichiers d'aide de FreeDOS au format HTML,"aide, html","DOS, Turbo C++; Html",Expräs+Licence de documentation libre GNU,75540618878932c875c81e8c89c1a3ba218aae04f0c0ad0eceb5104f9376fce2
i16budoc,,IA-16 GNU Binutils documentation,Documentation pour les utilitaires binaires GNU pour une cible ia16-elf,,"gcc, compilateur, binutils, as, ld, djgpp, ia16, elf","DOS, Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",c7c8fb2eb0532d062c692093059571649e5e2eea559935debabda706467b027e
i16butil,,IA-16 GNU Binutils,"Utilitaires binaires GNU, pour une cible ia16-elf (sur un hìte DJGPP)",,"gcc, compilateur, binutils, as, ld, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",6955d177ab97e0767e330bf2f0f75fffc97254acfd21f3001344a970c3ad6cb9
i16elklc,,IA-16 elks-libc,"libc natif pour ELKS OS, pour la compilation croisÇe avec GCC IA-16",,"gcc, compilateur, elks-libc, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 2 ou ultÇrieure",4e0ee87baf96e28d56024845576c064d87ae2e52279b74c7a3f480710998edf9
i16env,,I16ENV,Environnement pour IA-16 GCC sans DJGPP,Petit paquet pour que vous puissiez compiler des programmes avec IA-16 GCC sans installer l'environnement DJGPP complet.,amoráage cd dvd langage message autoexec config systäme pilote extension,DOS,Public Domain,6b872e4fb9712d459ffa258ef9fc29b810ef79dfa268055afb6b8d0d986cec06
i16gcc,,IA-16 GCC,Compilateur C GNU pour la cible ia16-elf (sur un hìte DJGPP 32 bits),,"gcc, compilateur, c, c99, c11, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",9fc509de5dd7accbc3c22659cc12305a184b8e5698c4fc96e7fbc583a10a4290
i16gcdoc,,IA-16 GCC documentation,Documentation pour le compilateur C GNU pour la cible ia16-elf,,"gcc, compilateur, c, c99, c11, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",4db584dc781437eedc4b8119797765cb3dc439dbf0e842f5cfd88f76eb705e62
i16lbi86,,IA-16 libi86,"Routines de bibliothäque C non standard, Ö utiliser avec IA-16 GCC",,"gcc, compilateur, libi86, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",610014efc9823d4e684424dc4860f54cb04ca555b17481972fa2bc5f62656e9e
i16newli,,IA-16 Newlib,"Librairie C et librairie mathÇmatique, pour la cible ia16-elf",,"gcc, compilateur, newlib, libc, libm, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",4f2533a696bfabb7fb945ceaefabbebd4253b258888ba11829f2f76aa698ee40
i16nlelk,,IA-16 Newlib support libraries for ELKS,Librairies pour compiler les programmes ELKS OS avec GCC IA-16 et Newlib,,"gcc, compilateur, elks, newlib, libelks, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",dde56096ce3162bf74e7386aa413740436a9e37803cb7df278e3509e310e739d
i16src,,IA-16 GCC Sources,Sources de la chaåne d'outils IA-16 GCC,,"gcc, compilateur, binutils, as, ld, djgpp, ia16, elf","DOS, GNU/Linux","Licence publique gÇnÇrale GNU, version 3 ou ultÇrieure",ea5f4249814d0b02b6abfd9c42d89e0da98484aac658581f214efba131870972
imgedit,,ImgEdit,êditeur simple d'images surtout pour crÇer des graphiques pour le moteur Danger,"Un Çditeur simple de pixels essentiellement pour crÇer des graphiques pour le moteur Danger. Possäde une prise en charge limitÇe des formats non natifs tels que BMP. ®®® l'heure actuelle, certaines options (comme la taille de l'image) ne peuvent àtre dÇfinies que depuis la ligne de commande. Comprend Çgalement IMGVIEW, un visionneur simple. NÇcÇssite 386+, VGA et une souris. (CompressÇ avec UPX)","dos, jeu, images, sprites, igg, igs, bmp, dÇveloppement, dev",DOS,Licence BSD Ö 3 clauses,a7f4f564db7b1969b6043561c4ee8028720415e4ec7b960c0199566e1fabb876
insight,,Insight Debugger,DÇbogueur mode rÇel DOS 16 bits,,"freedos, dÇbogueur, dÇbogage",dos,"Licence publique gÇnÇrale GNU, version 2",6169fc67d49471e2250869d927593f292f95b7f0b2278d11c16c69e992bea27e
ivan,,Iter Vehems ad Necem,Un jeu graphique similaire Ö rogue,Un jeu graphique similaire Ö rogue.,,"DOS, Windows","Licence publique gÇnÇrale GNU, version 2",07d96ab110e6af846b8b2a80df43f3901480603fb08431f456d8af5702bf669d
jemm,,JEMM386,Jemm386 est un gestionnaire de mÇmoire Çtendue,"Jemm386 est un gestionnaire de mÇmoire Çtendue pour DOS, basÇ sur la source de FreeDOS EMM386. Il prÇsente plusieurs avantages par rapport Ö EMM386 FreeDOS et/ou MS-DOS. * nÇcessite seulement 192 octets de mÇmoire DOS * nÇcessite träs peu de mÇmoire Çtendue * est plus rapide * fonctionne avec  MS-DOS, FreeDOS et EDR-DOS * utilisera des fonctionnalitÇs implÇmentÇes sur des processeurs ultÇrieurs pour augmenter la vitesse * contrairement Ö FreeDOS Emm386, Jemm386 prend en charge complätement le VDS * peut àtre chargÇ depuis la ligne de commande","HIMEM + EMM386, STABLE, COMPATIBILITê, gestionnaire de mÇmoire, jemmex, himemx","DOS, FreeDOS",Licence artistique,44d57b580d6bff7db25f81e6793c3938be92858f9765b6d67527805460bd2e17
jwasm,,JWasm,JWasm est un assembleur libre compatible avec MASM,"JWasm est un assembleur libre compatible avec MASM prenant en charge la gÇnÇration de code 16, 32 et 64 bits.","asm, compilateur, assembleur, wasm, jwasm","DOS, FreeDOS","Sybase Open Watcom Public License, Version 1.0",b7e86afd5cee898bbdb77db5a7de8aca82a19a1526c6a7987347538ddf34d15e
kasmar,,Kasmar,Un Çditeur de polices Unicode permettant de crÇer ou de modifier des polices Unicode matricielles utilisÇes dans Blocek,,"Çditeur, Unicode",DOS,Licence publique gÇnÇrale GNU,71726ea08cecf6ac4125833fa7c5210ef36b8497a1aba70130ba5605d60af4bc
kernel,,The FreeDOS Kernel,Le noyau FreeDOS,"Le noyau FreeDOS (prend en charge FAT12/FAT16/FAT32). Comprend COUNTRY.SYS, SETVER.SYS et SYS.COM.","noyau, FreeDOS, DOS, MSDOS","DOS, FreeDOS, DOSEMU (OpenWatcom C ou Turbo C, NASM, UPX)","Licence publique gÇnÇrale GNU, version 2",feb32ed1b88a2b3cd5cf4110308ec0cc11dd373156d47bbab1b77091963c8096
keyb,,keyb,Pilote de niveau BIOS de claviers internationaux,Pilote de clavier de niveau BIOS pour la prise en charge des claviers internationaux.,"keyb, clavier, pilote",DOS,"Licence publique gÇnÇrale GNU, version 2",fa1aabf10795b6411e07f4e8feb783e5f374cf934c3169df92f71aa487d02a83
keyb_lay,,KEYB layouts,Dispositions de clavier pour KEYB,,"keyb,dispositions",DOS,"Licence publique gÇnÇrale GNU, version 2",dce8e98517e4c862c74e1212a6ef6a329ff12e7e4f3ea6f4cc71fbe6a611c082
kiloblas,,Kiloblaster,Kiloblaster est un jeu d'arcade rapide de tir dans l'espace,,,DOS,Licence freeware Kiloblaster et Xargon,0078b069f2dd6f2047a2be280ab8edc3cb2778c90ca4b3086484a5d7c6df727f
kittenc,,kittenc,Compilateur de ressources compatible avec catgets/kittengets,,"dos, lib, dÇveloppement",DOS,"Licence publique gÇnÇrale limitÇe GNU, version 2.1 (ou ultÇrieure)",362923a8e268321ee321a877fbb4b151adfaed4ab8a1ebdece0ab4176358ab9c
kraptor,,KRaptor,Jeu libre similaire Ö Raptor avec plusieurs niveaux.,Kraptor est un jeu libre complet similaire Ö Raptor avec plusieurs niveaux.,"raptor, jeu, tir","DOS, Win32, GNU/Linux",Licence MIT,0343be7a7caf2a93b76f41a08e74784ad75cb765174a8a3d6d9b041669e49714
label,,LABEL,DÇfinit ou modifie le libellÇ du volume de disque,,"Çtiquette, volume de disque","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",2c33c9a08b8fc5c38fb66b45507c54c4e652b2a70d2c5f83531e27ec51255a26
lame,,LAME,Manipuler ou convertir les fichiers MP3,"Utilitaires pour manipuler les fichiers de musique MP3, y compris la conversion vers d'autres formats et la dÇcompression vers le format .WAV.","mp3, lame, convertir, audio, wav","DOS, POSIX, Win32","Licence publique gÇnÇrale limitÇe GNU, version 2",666059370a391dbb958941f80d201980e1a8432d136834e792911540a5d920ab
lbacache,,LBACACHE,Tampon de disque pour lecteurs et disquettes,"Tampon de disque, met en tampon ce qui est lu pour les disques durs max 8 CHS / LBA et les disquettes, XMS, 386 ou mieux - tickle est fourni avec lbacache !","cache, smartdrv, nwcache","DOS 386+ (nasm assembler), FreeDOS","Licence publique gÇnÇrale GNU, version 2",29215239007e2208ffbefec7967eae45b6d101f1b9cf2c844bdee347ca261a16
ldebug,,lDebug,DÇbogueur avancÇ fondÇ sur FreeDOS Debug,"Comprend la prise en charge du client DPMI pour des segments 32 bits et 16 bits, un assembleur et un dÇsassembleur de niveau 686, un Çvaluateur d'expression, un mode dans DOS et un mode de chargement Ö l'amoráage, la lecture de fichiers de script, E/S du port sÇrie, des points d'arràt permanents, le traáage conditionnel, le traáage avec des tampons et la rÇpÇtition automatique de certaines commandes.","debug, dÇbogueur, dÇbogueur DPMI, dÇbogueur amoráable",DOS (effectuez une compilation croisÇe depuis GNU/Linux avec NASM et un compilateur C),Fair license (licence Çquitable),7a77415447b21761c11cd605e085f111e82a25962fe2a8fc885a7281c94b8eed
less,,less,Visionneuse de page avec dÇplacement vers l'arriäre,"Less est un programme similaire Ö more, mais qui permet le dÇplacement Ö rebours dans le fichier aussi bien que le dÇplacement vers l'avant. Aussi, less n'a pas Ö lire toute l'entrÇe avant de dÇmarrer, donc avec de fichiers d'entrÇe imposants il dÇmarre plus vite que les Çditeurs de texte comme vi.","less,more,pager",DOS,Licence BSD simplifiÇe (Ö 2 clauses),3c4c43b953bcff965037a21338bd0e4f604df1d7be72e41449854593a6703db0
lfndos,,LFNDOS,Fournit la prise en charge des noms longs,"Fournit l'API de noms de fichier longs Windows 95 aux programmes DOS. Tout programme DOS pouvant utiliser des noms de fichiers longs, par exemple DOS 7 Command.com, edit.com et tous les programmes DJGPP, peut les charger et les enregistrer avec LFNDOS. Conáu pour les utilisateurs Win95 utilisant le mode DOS, bien qu'il fonctionne Çgalement sous les versions DOS anciennes.","nom de fichier long, lfn","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",fd4e8f60f1bbd1d5840392b65703861831a69a274fb199ae80755d7e5829a404
lha,,LHa pour UNIX,Gestionnaire d'archives fonctionnant avec les archives LHA/LZH,,"LHA,LHZ,gestionnaire d'archive",DOS,"Logiciel libre, cf. license.txt",48faa933e1d5dd30173b0bf362a20d70427ab06edd385c4e5c44e8a980005e9f
lincrawl,,Linley's Dungeon Crawl,"Un jeu amusant dans la grande tradition de jeux comme Rogue, Hack et Moria.",,,"DOS, AmigaOS, MacOS, OS/2, Windows, GNU/Linux",Licencne publique gÇnÇrale Crawl,7efe420bbbe9981295cafe197078c821e0845f6bf1e0d35e39c892b7d7f0d313
links,,Links,Navigateur WWW textuel et graphique similaire Ö Lynx,Links est un navigateur WWW textuel et graphique similaire Ö Lynx.,"www, navigateur, Internet","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",e990bbdb74f6181f74d95a63387277e8d26baaa877776b4464c516b4900c0843
liquiwar,,Liquid War,Un wargame multijoueurs unique.,,,"DOS, Windows, GNU/Linux, FreeBSD, Mac OS X","Licence publique gÇnÇrale GNU, version 2",427f5e8f4d3c499e46bc938bf340247868aaca9bb627271ef14c57e29bd53533
listpci,,ListPCI,Affiche des informations sur les pÇriphÇriques PCI,"ListPCI est un utilitaire pour lister les pÇriphÇriques PCI qui analyse le bus PCI du systäme sur lequel il fonctionne et affiche des donnÇes sur tous les pÇriphÇriques PCI qu'il trouve. Il fournit des donnÇes plus dÇtaillÇes que d'autres applications comparables et est plus flexible dans ses options de ligne de commande. En les utilisant, vous pouvez filtrer les pÇriphÇriques rapportÇs pour uniquement ceux d'un ID de vendeur spÇcifiÇ ou d'une classe donnÇe. ListPCI peut Çgalement retourner le nombre de pÇriphÇriques correspondant Ö la variable systäme ERRORLEVEL de DOS, rendant aisÇe son intÇgration dans des scripts batch.","pÇriphÇrique, liste, PCI",DOS,"GPLv2 avec le code source, aucune garantie",d650a348933a56d02f7a41567b0b2c0e5dc99768d8aedd0b763f7d6dea98eb8d
